# upstream_commit	e56521e3234131a2c1639a74e2f15fff643acf30
upstream_path	area	kind	status	bulb_path	notes
packages/coding-agent/test/tools.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/tree-selector.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/trigger-compact-extension.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/truncate-to-width.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/user-message.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/utilities.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/version-check.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/tsconfig.build.json	bulb_coding_agent	source	pending		
packages/coding-agent/tsconfig.examples.json	bulb_coding_agent	source	pending		
packages/coding-agent/vitest.config.ts	bulb_coding_agent	source	pending		
packages/tui/CHANGELOG.md	bulb_tui	doc	pending		
packages/tui/README.md	bulb_tui	doc	pending		
packages/tui/native/darwin/prebuilds/darwin-arm64/darwin-modifiers.node	bulb_tui	source	pending		
packages/tui/native/darwin/prebuilds/darwin-x64/darwin-modifiers.node	bulb_tui	source	pending		
packages/tui/native/darwin/src/darwin-modifiers.c	bulb_tui	source	pending		
packages/tui/native/win32/prebuilds/win32-arm64/win32-console-mode.node	bulb_tui	source	pending		
packages/tui/native/win32/prebuilds/win32-x64/win32-console-mode.node	bulb_tui	source	pending		
packages/tui/native/win32/src/win32-console-mode.c	bulb_tui	source	pending		
packages/tui/package.json	bulb_tui	source	pending		
packages/tui/src/autocomplete.ts	bulb_tui	source	pending		
packages/tui/src/components/box.ts	bulb_tui	source	pending		
packages/tui/src/components/cancellable-loader.ts	bulb_tui	source	pending		
packages/tui/src/components/editor.ts	bulb_tui	source	pending		
packages/tui/src/components/image.ts	bulb_tui	source	pending		
packages/tui/src/components/input.ts	bulb_tui	source	pending		
packages/tui/src/components/loader.ts	bulb_tui	source	pending		
packages/tui/src/components/markdown.ts	bulb_tui	source	pending		
packages/tui/src/components/select-list.ts	bulb_tui	source	pending		
packages/tui/src/components/settings-list.ts	bulb_tui	source	pending		
packages/tui/src/components/spacer.ts	bulb_tui	source	pending		
packages/tui/src/components/text.ts	bulb_tui	source	pending		
packages/tui/src/components/truncated-text.ts	bulb_tui	source	pending		
packages/tui/src/editor-component.ts	bulb_tui	source	pending		
packages/tui/src/fuzzy.ts	bulb_tui	source	pending		
packages/tui/src/index.ts	bulb_tui	source	pending		
packages/tui/src/keybindings.ts	bulb_tui	source	pending		
packages/tui/src/keys.ts	bulb_tui	source	pending		
packages/tui/src/kill-ring.ts	bulb_tui	source	pending		
packages/tui/src/native-modifiers.ts	bulb_tui	source	pending		
packages/tui/src/stdin-buffer.ts	bulb_tui	source	pending		
packages/tui/src/terminal-image.ts	bulb_tui	source	pending		
packages/tui/src/terminal.ts	bulb_tui	source	pending		
packages/tui/src/tui.ts	bulb_tui	source	pending		
packages/tui/src/undo-stack.ts	bulb_tui	source	pending		
packages/tui/src/utils.ts	bulb_tui	source	in_progress	src/bulb_tui/root.zig	Visible-width behavior started
packages/tui/src/word-navigation.ts	bulb_tui	source	pending		
packages/tui/test/autocomplete.test.ts	bulb_tui	test	pending		
packages/tui/test/bug-regression-isimageline-startswith-bug.test.ts	bulb_tui	test	pending		
packages/tui/test/chat-simple.ts	bulb_tui	test	pending		
packages/tui/test/editor.test.ts	bulb_tui	test	pending		
packages/tui/test/fuzzy.test.ts	bulb_tui	test	pending		
packages/tui/test/image-test.ts	bulb_tui	test	pending		
packages/tui/test/input.test.ts	bulb_tui	test	pending		
packages/tui/test/key-tester.ts	bulb_tui	test	pending		
packages/tui/test/keybindings.test.ts	bulb_tui	test	pending		
packages/tui/test/keys.test.ts	bulb_tui	test	pending		
packages/tui/test/markdown.test.ts	bulb_tui	test	pending		
packages/tui/test/overlay-non-capturing.test.ts	bulb_tui	test	pending		
packages/tui/test/overlay-options.test.ts	bulb_tui	test	pending		
packages/tui/test/overlay-short-content.test.ts	bulb_tui	test	pending		
packages/tui/test/regression-regional-indicator-width.test.ts	bulb_tui	test	in_progress	src/bulb_tui/root.zig	Regional-indicator regression cases started
packages/tui/test/select-list.test.ts	bulb_tui	test	pending		
packages/tui/test/stdin-buffer.test.ts	bulb_tui	test	pending		
packages/tui/test/terminal-image.test.ts	bulb_tui	test	pending		
packages/tui/test/terminal.test.ts	bulb_tui	test	pending		
packages/tui/test/test-themes.ts	bulb_tui	test	pending		
packages/tui/test/truncate-to-width.test.ts	bulb_tui	test	in_progress	src/bulb_tui/root.zig	Visible-width subset started
packages/tui/test/truncated-text.test.ts	bulb_tui	test	pending		
packages/tui/test/tui-cell-size-input.test.ts	bulb_tui	test	pending		
packages/tui/test/tui-overlay-style-leak.test.ts	bulb_tui	test	pending		
packages/tui/test/tui-render.test.ts	bulb_tui	test	pending		
packages/tui/test/viewport-overwrite-repro.ts	bulb_tui	test	pending		
packages/tui/test/virtual-terminal.ts	bulb_tui	test	pending		
packages/tui/test/word-navigation.test.ts	bulb_tui	test	pending		
packages/tui/test/wrap-ansi.test.ts	bulb_tui	test	pending		
packages/tui/tsconfig.build.json	bulb_tui	source	pending		
packages/tui/vitest.config.ts	bulb_tui	source	pending		
pi-test.bat	root	source	pending		
pi-test.ps1	root	source	pending		
pi-test.sh	root	source	pending		
scripts/browser-smoke-entry.ts	tooling	tooling	pending		
scripts/build-binaries.sh	tooling	tooling	pending		
scripts/check-browser-smoke.mjs	tooling	tooling	pending		
scripts/check-lockfile-commit.mjs	tooling	tooling	pending		
scripts/check-pinned-deps.mjs	tooling	tooling	pending		
scripts/check-ts-relative-imports.mjs	tooling	tooling	pending		
scripts/cost.ts	tooling	tooling	pending		
scripts/edit-tool-stats.mjs	tooling	tooling	pending		
scripts/generate-coding-agent-shrinkwrap.mjs	tooling	tooling	pending		
scripts/local-release.mjs	tooling	tooling	pending		
scripts/profile-coding-agent-node.mjs	tooling	tooling	pending		
scripts/publish.mjs	tooling	tooling	pending		
scripts/read-tool-stats.mjs	tooling	tooling	pending		
scripts/release.mjs	tooling	tooling	pending		
scripts/session-context-stats.mjs	tooling	tooling	pending		
scripts/session-transcripts.ts	tooling	tooling	pending		
scripts/stats.ts	tooling	tooling	pending		
scripts/sync-versions.js	tooling	tooling	pending		
scripts/tool-stats.ts	tooling	tooling	pending		
scripts/update-source-imports-to-ts.sh	tooling	tooling	pending		
test.sh	root	source	pending		
tsconfig.base.json	root	source	pending		
tsconfig.json	root	source	pending		
